feature,importance
therm_Christians,-0.08907201145729067
therm_Mislims,0.3223322916186981
therm_ChrFundament,-0.35166846094315674
therm_hispanics,0.02051692769578317
therm_RepParty,-1.1625724417626038
therm_DemParty,0.7201890330363769
therm_Whites,-0.11971674121516256
therm_liberals,0.4941974154396158
therm_conservatives,-0.5263043418295981
therm_Blacks,0.2953013529267655
Age,0.00598564102268183
Year,0.3754601703627524
howOftenTrust_1. Always,0.0
howOftenTrust_2. Most of the time,-0.08071800325792956
howOftenTrust_3. About half the time,0.008273768781570458
howOftenTrust_4. Once in a while,0.20790071159023232
howOftenTrust_5. Never,0.0
follow_political_info_1. Always,0.09195448538885168
follow_political_info_2. Most of the time,-0.32038451083034514
follow_political_info_3. About half the time,0.7159059348364073
follow_political_info_4. Some of the time,-0.6104480549356969
follow_political_info_5. Never,0.002190203944597556
bisexalFamilyorFriends_1. Yes,-0.09763135758749822
bisexalFamilyorFriends_2. No,-0.010663343000654274
blackInfluence_Politics_1. Too much influence,-0.7825692377530127
blackInfluence_Politics_2. Just about the right amount,0.29184825546227455
blackInfluence_Politics_3. Too little influence,0.11901401870210529
sex_orientation_1. Heterosexual or straight,0.0
sex_orientation_2. Bisexual,0.0
sex_orientation_3. Homosexual or gay (or lesbian),0.00826218472618968
sex_orientation_unmatched category,0.0
powerDifference_1. It doesn't make a difference who is in power,0.1588337238717114
powerDifference_unmatched category,0.0
powerDifference_unmatched category,0.3564062466370946
powerDifference_unmatched category,-0.35427114174781515
powerDifference_5. It makes a big difference who is in power,-0.11643413206765019
votingMakedifference_1. Won't make a difference,0.2550655096633257
votingMakedifference_unmatched category,-0.663138476943071
votingMakedifference_unmatched category,-1.0716569838351166
votingMakedifference_unmatched category,0.29445729062099696
votingMakedifference_5. Can make a big difference,0.507424966389943
satisfactionLife_1. Extremely satisfied,-0.0007954473187463618
satisfactionLife_2. Very satisfied,0.051688815549282466
satisfactionLife_3. Moderately satisfied,-0.017738587413874813
satisfactionLife_4. Slightly satisfied,0.0
satisfactionLife_5. Not satisfied at all,0.3157140195824303
living_withFamily_1. Yes,-0.27893102176603635
living_withFamily_2. No,0.3956314679701375
satisfactionDemocracy_1. Very satisfied,0.34165833768902465
satisfactionDemocracy_2. Fairly satisfied,0.06797961550656893
satisfactionDemocracy_3. Not very satisfied,-0.014675888397629355
satisfactionDemocracy_4. Not at all satisfied,-0.38947565281233726
meetingCommuntySchool_1. Yes,-0.34482783280242524
meetingCommuntySchool_2. No,0.07097068524524117
workedWithcommunity_1. Yes,-0.13032329553810912
workedWithcommunity_2. No,0.09007380717029449
have_healthInsurance_1. Yes,-0.05914396975822418
have_healthInsurance_2. No,0.07445705206989647
authoritarian2_1. Obedience,-0.1711273254779455
authoritarian2_2. Both (VOL),-0.05177186944102239
authoritarian2_3. Self-reliance,0.4372620055901086
