feature,importance
therm_Christians,-0.4749321821914207
therm_Mislims,0.3022504418513013
therm_ChrFundament,-0.24306537752084822
therm_hispanics,0.2589886113868917
therm_RepParty,-0.5117010210671902
therm_DemParty,0.5361350164875766
therm_Whites,0.024206385040366197
therm_liberals,0.40279461969725183
therm_conservatives,-0.6891241530648567
therm_Blacks,0.4840011546650018
Age,-0.46630390054420195
howOftenTrust_1. Always,0.0
howOftenTrust_2. Most of the time,0.8647285796616462
howOftenTrust_3. About half the time,-0.09715548105879074
howOftenTrust_4. Once in a while,-0.2550687211835914
howOftenTrust_5. Never,0.0
follow_political_info_1. Always,0.1616541181875843
follow_political_info_2. Most of the time,0.1507958047710743
follow_political_info_3. About half the time,-0.1348879172792189
follow_political_info_4. Some of the time,-0.20859390209552592
follow_political_info_5. Never,0.0
bisexalFamilyorFriends_1. Yes,-0.20603530296557443
bisexalFamilyorFriends_2. No,0.4139100984307931
blackInfluence_Politics_1. Too much influence,-0.16063655758472267
blackInfluence_Politics_2. Just about the right amount,-0.09280042723598372
blackInfluence_Politics_3. Too little influence,0.6483917118546197
sex_orientation_1. Heterosexual or straight,0.018097751250307544
sex_orientation_2. Bisexual,0.0
sex_orientation_3. Homosexual or gay (or lesbian),0.0
sex_orientation_unmatched category,0.0
powerDifference_1. It doesn't make a difference who is in power,0.0
powerDifference_unmatched category,0.0
powerDifference_unmatched category,0.0
powerDifference_unmatched category,0.017961529958071338
powerDifference_5. It makes a big difference who is in power,0.0
votingMakedifference_1. Won't make a difference,-0.07632074712265641
votingMakedifference_unmatched category,-0.024381055265606195
votingMakedifference_unmatched category,0.20345785085625376
votingMakedifference_unmatched category,-0.055477333247370364
votingMakedifference_5. Can make a big difference,0.4895495703041674
satisfactionLife_1. Extremely satisfied,0.0175868821849774
satisfactionLife_2. Very satisfied,0.38211232820304375
satisfactionLife_3. Moderately satisfied,-0.019275759655026647
satisfactionLife_4. Slightly satisfied,-0.01931730031576964
satisfactionLife_5. Not satisfied at all,-0.3863119178555731
living_withFamily_1. Yes,0.010387364482229804
living_withFamily_2. No,0.0
satisfactionDemocracy_1. Very satisfied,0.0
